Key,English,ChineseSimplified,ChineseTraditional,Spanish,French,Russian,Portuguese,Japanese,Korean
拖动右侧屏幕控制视角转动,Drag the right screen to control the camera rotation,拖动右侧屏幕控制视角转动,,,,,,右画面をドラッグして視点の回転を制御します,관점의 회전을 제어하려면 오른쪽 화면을 드래그하세요.
点击                  按钮进行跳跃,Tap the button to jump,点击                  按钮进行跳跃,,,,,,ボタンをクリックしてジャンプします,점프하려면 버튼을 클릭하세요.
积分达到{0}分即可解锁,Unlock by reaching {0} points,积分达到{0}分即可解锁,,,,,,到達ポイント{0}ロックを解除するためのポイント,도달한 포인트{0}잠금 해제 포인트
积分不足暂无法进入，请先游玩其它关卡获取积分,"Insufficient points to enter, please play other levels first to earn points",积分不足暂无法进入，请先游玩其它关卡获取积分,,,,,,ポイントが不足しているため、一時的に入場できません。先に他のレベルをプレイしてポイントを獲得してください。,포인트가 부족하면 지금은 입장할 수 없습니다. 포인트를 얻으려면 먼저 다른 레벨을 플레이하세요.
当前位置已保存,Current Location Saved,当前位置已保存,,,,,,現在地が保存されました,현재 위치가 저장되었습니다.
{0}关卡已完成，获得{1}积分,"{0}Level completed, {1} points obtained!",{0}关卡已完成，获得{1}积分,,,,,,{0}レベルが完了して取得されました{1}積分,{0}레벨이 완료되어 획득되었습니다.{1}완전한
确认,Confirm,确认,,,,,,確認する,확인하다
简单关卡,Easy Level,简单关卡,,,,,,シンプルレベル,간단한 레벨
普通关卡,Common,普通关卡,,,,,,通常レベル,보통 수준
困难关卡,Hard Level,困难关卡,,,,,,難しいレベル,어려운 수준
正在请求协助，快去帮帮他吧！,"Requesting assistance, go and help him!",正在请求协助，快去帮帮他吧！,,,,,,彼は助けを求めています、行って彼を助けてください！,그는 도움을 요청하고 있습니다. 가서 그를 도와주세요!
使用一张好友卡与{0}建立好友关系。你想与对方建立什么关系呢？,Friend your {0} with a friend card. What relationship do you want to build with the player?,使用一张好友卡与{0}建立好友关系。你想与对方建立什么关系呢？,,,,,,フレンドカードを使うと、{0}友情を築きましょう。あなたはその人とどんな関係を築きたいですか？,친구카드를 이용해{0}우정을 쌓으세요. 그 사람과 어떤 관계를 맺고 싶나요?
兄弟,Brother,兄弟,,,,,,兄弟,형제
闺蜜,Bestie,闺蜜,,,,,,親友,가장 친한 친구
{0}{1}，你接受吗？,"{0}{1}, do you accept?",{0}{1}，你接受吗？,,,,,,{0}{1}、受け入れますか？,"{0}{1}, 받아들이나요?"
*{0}*与*{1}*成为了*{2}*，祝贺他们！,*{0}* and *{1}* became *{2}*! Congratulations!,*{0}*与*{1}*成为了*{2}*，祝贺他们！,,,,,,*{0}*そして*{1}*になった*{2}*、おめでとうございます!,"*{0}*그리고*{1}*가 되었다*{2}*, 축하드립니다!"
邀请好友,Invite Friends,邀请好友,,,,,,友達を招待する,친구 초대
你的{0}{1}邀请你一同挑战{2}关卡,Your {0}{1} invites you to challenge the {2} level together.,你的{0}{1}邀请你一同挑战{2}关卡,,,,,,あなたの{0}{1}一緒にチャレンジしてみませんか{2}レベル,당신의{0}{1}함께 도전할 수 있도록 여러분을 초대합니다{2}수준
接受,Accept,接受,,,,,,受け入れる,수용하다
拒绝,Reject,拒绝,,,,,,拒否する,거부하다
{0}接受了你的邀请,{0} accepted your invitation.,{0}接受了你的邀请,,,,,,{0}あなたの招待を受け入れました,{0}당신의 초대를 수락했습니다
祝贺*{0}*与*{1}*合作完成了*{2}*关卡！,Congratulations **{0} on completing the **{2} level in cooperation with **!{1},祝贺*{0}*与*{1}*合作完成了*{2}*关卡！,,,,,,おめでとうございます*{0}*そして*{1}*連携完了*{2}*レベル！,축하합니다*{0}*그리고*{1}*협력 완료*{2}*레벨!
{0}玩家与他人成立了好友关系，与你的好友关系已自动解除,"{0}Player has established a friendship with others, and your friendship has been automatically terminated.",{0}玩家与他人成立了好友关系，与你的好友关系已自动解除,,,,,,{0}プレイヤーは他のユーザーとフレンド関係を確立しており、あなたとのフレンド関係は自動的に終了します。,"{0}해당 플레이어는 다른 사람들과 친구 관계를 맺었으며, 귀하와의 친구 관계는 자동으로 종료되었습니다."
{0}玩家已退出房间，与你的好友关系已自动解除,{0}Player has exited the room and your friendship has been automatically terminated.,{0}玩家已退出房间，与你的好友关系已自动解除,,,,,,{0}プレイヤーはルームから退出し、あなたとのフレンド関係は自動的に終了します。,"{0}해당 플레이어가 방에서 나갔으며, 귀하와의 친구 관계는 자동으로 종료되었습니다."
{0}拒绝了你的邀请,{0} rejected your invitation.,{0}拒绝了你的邀请,,,,,,{0}あなたの招待を断りました,{0}당신의 초대를 거절했습니다
你们已经是好友啦！,You are already friends!,你们已经是好友啦！,,,,,,あなたはもう友達です！,당신은 이미 친구입니다!
没有{0}道具了，先去大厅获取吧！,No {0} left. Go to the lobby first!,没有{0}道具了，先去大厅获取吧！,,,,,,いいえ{0}小道具は準備ができています。まずロビーに行って入手してください。,아니요{0}소품이 준비되었으니 로비로 가서 먼저 챙겨가세요!
成功使用{0}道具！,Successfully used {0} items!,成功使用{0}道具！,,,,,,無事に使用されました{0}小道具！,성공적으로 사용됨{0}소품!
{0}道具已经使用过了,The {0} item has already been used.,{0}道具已经使用过了,,,,,,{0}小道具が使用されています,{0}소품이 사용되었습니다
此道具不可在背包使用,This item cannot be used in the backpack.,此道具不可在背包使用,,,,,,この商品はバックパックには使用できません,이 아이템은 배낭에 사용할 수 없습니다
将箱子推至这里跳上去吧！,Push the box here and jump on it!,将箱子推至这里跳上去吧！,,,,,,ここの箱を押して飛び乗ってください！,여기 상자를 밀고 위로 점프하세요!
使用好友卡与其他玩家成为闺蜜/兄弟吧！,Use Friend Cards to become friends/brothers with other players!,使用好友卡与其他玩家成为闺蜜/兄弟吧！,,,,,,フレンドカードを使用して、他のプレイヤーと親友/兄弟になりましょう!,친구 카드를 사용하여 다른 플레이어와 절친/형제가 되어보세요!
使用此道具在关卡结束时获得双倍积分！,Use this item to get double points at the end of the level!,使用此道具在关卡结束时获得双倍积分！,,,,,,このパワーアップを使用すると、レベル終了時に 2 倍のポイントを獲得できます!,레벨이 끝날 때 이 파워업을 사용하여 두 배의 포인트를 얻으세요!
使用飞行皮靴获得飞行能力飞过障碍！,Gain flying ability over obstacles with flying leather boots!,使用飞行皮靴获得飞行能力飞过障碍！,,,,,,フライングレザーブーツを使って障害物を飛び越える能力を獲得しましょう！,플라잉 가죽 부츠를 사용하면 장애물 위로 날아갈 수 있는 능력을 얻을 수 있습니다!
召唤魔法伙伴帮助你控制机关吧！,Summon magic buddies to help you control the mechanism!,召唤魔法伙伴帮助你控制机关吧！,,,,,,メカニズムの制御を手伝ってくれる魔法のパートナーを召喚してください!,메커니즘을 제어하는 ​​데 도움을 줄 마법 파트너를 소환하세요!
使用延时沙漏将时间机关延长15秒！,Extend the time mechanism by 15 seconds with Time-lapse Hourglass!,使用延时沙漏将时间机关延长15秒！,,,,,,遅延砂時計を使用すると、時間メカニズムを 15 秒延長できます。,지연 모래시계를 사용하여 시간 메커니즘을 15초 연장하세요!
先前往左边的简单关卡挑战第一关“教程”吧！,Head to the simple level on the left to challenge the first """"Tutorial""""!,先前往左边的简单关卡挑战第一关“教程”吧！,,,,,,まずは左側の簡単なレベルへ行き、最初のレベル「チュートリアル」に挑戦してください！,먼저 왼쪽의 간단한 레벨로 이동하여 첫 번째 레벨 """"튜토리얼""""에 도전하세요!
请从关卡起点进入后再使用该道具,Please enter from the start of the level before using this item.,请从关卡起点进入后再使用该道具,,,,,,このプロップを使用する前にレベルの開始点から入ってください,이 소품을 사용하기 전에 레벨의 시작점부터 입장하세요.
本按钮已被占用，暂无法使用魔法伙伴,This button is occupied. Magic Partner is temporarily unavailable.,本按钮已被占用，暂无法使用魔法伙伴,,,,,,このボタンは占有されているため、マジック コンパニオンは一時的に使用できなくなります,이 버튼은 사용 중이므로 마법 동반자를 일시적으로 사용할 수 없습니다.
此按钮暂被其他玩家控制，最好不要乱动噢,This button is temporarily controlled by other players. Please do not move it.,此按钮暂被其他玩家控制，最好不要乱动噢,,,,,,このボタンは他のプレイヤーによって一時的に制御されているため、移動しないことが最善です。,이 버튼은 다른 플레이어가 일시적으로 제어할 수 있으므로 이동하지 않는 것이 가장 좋습니다.
获得一个“{0}”道具,Obtain an """"{0}"""" item,获得一个“{0}”道具,,,,,,「」を入手{0}「小道具,"""""를 받으세요{0}""""소품"
好友卡,Friend Card,好友卡,,,,,,フレンドカード,친구 카드
双倍积分,Double Points,双倍积分,,,,,,ダブルポイント,더블 포인트
飞行皮靴,Flying Leather Boots,飞行皮靴,,,,,,フライングレザーブーツ,플라잉 가죽 부츠
魔法伙伴,Magic Partner,魔法伙伴,,,,,,魔法の仲間,마법의 동반자
延时沙漏,Time-lapse Hourglass,延时沙漏,,,,,,タイムラプス砂時計,시간 경과 모래시계
眼间距,Eye Spacing,眼间距,,,,,,目と目の間の距離,눈 사이의 거리
眼睛上下移动,Move your eyes up and down.,眼睛上下移动,,,,,,目が上下に動きます,눈이 위아래로 움직인다
眼睛角度,Eye Angle,眼睛角度,,,,,,目の角度,눈 각도
眼睛长度,Eye Length,眼睛长度,,,,,,目の長さ,눈 길이
眼睛宽度,Eye Width,眼睛宽度,,,,,,目の幅,눈 폭
眼角左右移动,Move around the corner of your eye.,眼角左右移动,,,,,,目尻が左右に動く,눈꼬리가 좌우로 움직입니다.
眼角上下移动,Move up and down the corner of your eye.,眼角上下移动,,,,,,目尻が上下に動く,눈꼬리가 위아래로 움직인다
眉间距,Eyebrow Spacing,眉间距,,,,,,眉間距離,눈썹 거리
眉毛上下移动,Move your eyebrows up and down.,眉毛上下移动,,,,,,眉毛が上下に動きます,눈썹이 위아래로 움직인다
眉毛角度,Eyebrow Angle,眉毛角度,,,,,,眉の角度,눈썹 각도
鼻梁高度,Height,鼻梁高度,,,,,,鼻梁の高さ,콧대 높이
